,time_in_sec,Acceleration_vertical_axis(in G),Acceleration_lateral_axis(in G),id_of_antenna_reading,signal_strength_indicator(RSSI),Phase,Frequency,target
47035,251.75,-0.048229,-0.047893,4,-65.0,6.1681,925.75,3
47036,251.78,-0.048229,-0.047893,4,-65.0,6.1681,925.75,3
47037,251.83,-0.048229,-0.047893,4,-65.0,6.1681,925.75,3
47038,251.88,-0.048229,-0.047893,4,-62.0,5.5193,923.25,3
47039,251.9,-0.048229,-0.047893,4,-62.0,5.5193,923.25,3
47040,251.95,-0.048229,-0.047893,4,-62.0,5.5193,923.25,3
47041,252.0,-0.048229,-0.047893,4,-62.0,5.5193,923.25,3
47042,252.03,-0.048229,-0.047893,4,-62.0,5.5193,923.25,3
47043,252.08,-0.048229,-0.047893,4,-62.0,5.5193,923.25,3
47044,252.13,-0.048229,-0.047893,1,-57.5,0.34975,920.25,3
47045,252.15,-0.048229,-0.047893,1,-57.5,0.34975,920.25,3
47046,252.2,-0.048229,-0.047893,1,-57.5,0.34975,920.25,3
47047,252.25,-0.048229,-0.047893,1,-57.5,0.34975,920.25,3
47048,252.3,-0.048229,-0.047893,1,-57.5,0.34975,920.25,3
47049,252.33,-0.048229,-0.047893,1,-57.5,0.34975,920.25,3
47050,252.38,0.0091865,-0.082102,1,-56.5,5.7003,921.25,3
47051,252.43,0.0091865,-0.082102,1,-56.5,5.7003,921.25,3
47052,252.45,0.0091865,-0.082102,1,-56.5,5.7003,921.25,3
47053,252.5,0.0091865,-0.082102,1,-56.5,5.7003,921.25,3
47054,252.55,0.0091865,-0.082102,1,-56.5,5.7003,921.25,3
47055,252.58,0.0091865,-0.082102,1,-56.5,5.7003,921.25,3
47056,252.63,0.0091865,-0.082102,1,-57.0,6.231,924.25,3
47057,252.68,0.0091865,-0.082102,1,-57.0,6.231,924.25,3
47058,252.7,0.0091865,-0.082102,1,-57.0,6.231,924.25,3
47059,252.75,0.0091865,-0.082102,1,-57.0,6.231,924.25,3
47060,252.8,0.0091865,-0.082102,1,-57.0,6.231,924.25,3
47061,252.85,0.0091865,-0.082102,1,-57.0,6.231,924.25,3
47062,252.88,0.0091865,-0.082102,3,-55.5,6.0285,920.75,3
47063,252.93,0.0091865,-0.082102,3,-55.5,6.0285,920.75,3
47064,252.95,0.0091865,-0.082102,3,-55.5,6.0285,920.75,3
47065,253.0,0.0091865,-0.082102,3,-55.5,6.0285,920.75,3
47066,253.05,0.0091865,-0.082102,3,-55.5,6.0285,920.75,3
47067,253.08,0.0091865,-0.082102,3,-55.5,6.0285,920.75,3
47068,253.13,0.0091865,-0.082102,3,-55.5,6.0408,920.75,3
47069,253.18,0.0091865,-0.082102,3,-55.5,6.0408,920.75,3
47070,253.23,0.0091865,-0.082102,3,-55.5,6.0408,920.75,3
47071,253.25,0.0091865,-0.082102,3,-55.5,6.0408,920.75,3
47072,253.3,0.0091865,-0.082102,3,-55.5,6.0408,920.75,3
47073,253.33,0.0091865,-0.082102,3,-55.5,6.0408,920.75,3
47074,253.38,-0.025263,-0.03649,1,-56.5,1.2655,922.75,3
47075,253.43,-0.025263,-0.03649,1,-56.5,1.2655,922.75,3
47076,253.48,-0.025263,-0.03649,1,-56.5,1.2655,922.75,3
47077,253.5,-0.025263,-0.03649,1,-56.5,1.2655,922.75,3
47078,253.55,-0.025263,-0.03649,1,-56.5,1.2655,922.75,3
47079,253.6,-0.025263,-0.03649,1,-56.5,1.2655,922.75,3
47080,253.63,-0.025263,-0.03649,1,-57.0,1.2563,922.75,3
47081,253.68,-0.025263,-0.03649,1,-57.0,1.2563,922.75,3
47082,253.73,-0.025263,-0.03649,1,-57.0,1.2563,922.75,3
47083,253.75,-0.025263,-0.03649,1,-57.0,1.2563,922.75,3
47084,253.8,-0.025263,-0.03649,1,-57.0,1.2563,922.75,3
47085,253.85,-0.025263,-0.03649,1,-57.0,1.2563,922.75,3
47086,253.88,-0.025263,-0.03649,3,-55.5,5.4272,921.75,3
47087,253.93,-0.025263,-0.03649,3,-55.5,5.4272,921.75,3
47088,253.98,-0.025263,-0.03649,3,-55.5,5.4272,921.75,3
47089,254.03,-0.025263,-0.03649,3,-55.5,5.4272,921.75,3
47090,254.05,-0.025263,-0.03649,3,-55.5,5.4272,921.75,3
47091,254.1,-0.025263,-0.03649,3,-55.5,5.4272,921.75,3
47092,254.15,-0.025263,-0.03649,3,-57.0,6.2111,925.75,3
47093,254.18,-0.025263,-0.03649,3,-57.0,6.2111,925.75,3
47094,254.23,-0.025263,-0.03649,3,-57.0,6.2111,925.75,3
47095,254.28,-0.025263,-0.03649,3,-57.0,6.2111,925.75,3
47096,254.3,-0.025263,-0.03649,3,-57.0,6.2111,925.75,3
47097,254.35,-0.025263,-0.03649,3,-57.0,6.2111,925.75,3
47098,254.4,0.02067,-0.093505,4,-63.0,2.3424,920.25,3
47099,254.43,0.02067,-0.093505,4,-63.0,2.3424,920.25,3
47100,254.48,0.02067,-0.093505,4,-63.0,2.3424,920.25,3
47101,254.53,0.02067,-0.093505,4,-63.0,2.3424,920.25,3
47102,254.58,0.02067,-0.093505,4,-63.0,2.3424,920.25,3
47103,254.6,0.02067,-0.093505,4,-63.0,2.3424,920.25,3
47104,254.65,-0.059712,-0.03649,3,-56.0,0.7992,924.25,3
47105,254.7,-0.059712,-0.03649,3,-56.0,0.7992,924.25,3
47106,254.73,-0.059712,-0.03649,3,-56.0,0.7992,924.25,3
47107,254.78,-0.059712,-0.03649,3,-56.0,0.7992,924.25,3
47108,254.83,-0.059712,-0.03649,3,-56.0,0.7992,924.25,3
47109,254.85,-0.059712,-0.03649,3,-56.0,0.7992,924.25,3
47110,254.9,-0.059712,-0.03649,1,-57.0,6.2356,924.25,3
47111,254.95,-0.059712,-0.03649,1,-57.0,6.2356,924.25,3
47112,254.98,-0.059712,-0.03649,1,-57.0,6.2356,924.25,3
47113,255.03,-0.059712,-0.03649,1,-57.0,6.2356,924.25,3
47114,255.08,-0.059712,-0.03649,1,-57.0,6.2356,924.25,3
47115,255.1,-0.059712,-0.03649,1,-57.0,6.2356,924.25,3
47116,255.15,-0.059712,-0.03649,3,-55.5,6.0055,920.75,3
47117,255.2,-0.059712,-0.03649,3,-55.5,6.0055,920.75,3
47118,255.25,-0.059712,-0.03649,3,-55.5,6.0055,920.75,3
47119,255.28,-0.059712,-0.03649,3,-55.5,6.0055,920.75,3
47120,255.33,-0.059712,-0.03649,3,-55.5,6.0055,920.75,3
47121,255.35,-0.059712,-0.03649,3,-55.5,6.0055,920.75,3
47122,255.4,-0.059712,-0.03649,3,-57.0,0.15492999999999998,925.25,3
47123,255.45,-0.059712,-0.03649,3,-57.0,0.15492999999999998,925.25,3
47124,255.5,-0.059712,-0.03649,3,-57.0,0.15492999999999998,925.25,3
47125,255.53,-0.059712,-0.03649,3,-57.0,0.15492999999999998,925.25,3
47126,255.58,-0.059712,-0.03649,3,-57.0,0.15492999999999998,925.25,3
47127,255.63,-0.059712,-0.03649,3,-57.0,0.15492999999999998,925.25,3
47128,255.65,-0.059712,-0.03649,3,-56.5,0.45406,924.75,3
47129,255.7,-0.059712,-0.03649,3,-56.5,0.45406,924.75,3
47130,255.75,-0.059712,-0.03649,3,-56.5,0.45406,924.75,3
47131,255.8,-0.059712,-0.03649,3,-56.5,0.45406,924.75,3
47132,255.83,-0.059712,-0.03649,3,-56.5,0.45406,924.75,3
47133,255.88,-0.059712,-0.03649,3,-56.5,0.45406,924.75,3
47134,255.93,-0.059712,-0.03649,1,-56.5,1.2395,922.75,3
47135,255.95,-0.059712,-0.03649,1,-56.5,1.2395,922.75,3
47136,256.0,-0.059712,-0.03649,1,-56.5,1.2395,922.75,3
47137,256.05,-0.059712,-0.03649,1,-56.5,1.2395,922.75,3
47138,256.07,-0.059712,-0.03649,1,-56.5,1.2395,922.75,3
47139,256.13,-0.059712,-0.03649,1,-56.5,1.2395,922.75,3
47140,256.18,-0.059712,-0.03649,1,-56.5,1.2655,922.75,3
47141,256.2,-0.059712,-0.03649,1,-56.5,1.2655,922.75,3
47142,256.25,-0.059712,-0.03649,1,-56.5,1.2655,922.75,3
47143,256.3,-0.059712,-0.03649,1,-56.5,1.2655,922.75,3
47144,256.35,-0.059712,-0.03649,1,-56.5,1.2655,922.75,3
47145,256.38,-0.059712,-0.03649,1,-56.5,1.2655,922.75,3
47146,256.43,0.032152999999999994,-0.093505,4,-65.0,6.1451,925.75,3
47147,256.48,0.032152999999999994,-0.093505,4,-65.0,6.1451,925.75,3
47148,256.5,0.032152999999999994,-0.093505,4,-65.0,6.1451,925.75,3
47149,256.55,0.032152999999999994,-0.093505,4,-65.0,6.1451,925.75,3
47150,256.6,0.032152999999999994,-0.093505,4,-65.0,6.1451,925.75,3
47151,256.63,0.032152999999999994,-0.093505,4,-65.0,6.1451,925.75,3
47152,256.68,0.0091865,-0.10491,1,-56.5,1.6276,922.25,3
47153,256.73,0.0091865,-0.10491,1,-56.5,1.6276,922.25,3
47154,256.75,0.0091865,-0.10491,1,-56.5,1.6276,922.25,3
47155,256.8,0.0091865,-0.10491,1,-56.5,1.6276,922.25,3
47156,256.85,0.0091865,-0.10491,1,-56.5,1.6276,922.25,3
47157,256.9,0.0091865,-0.10491,1,-56.5,1.6276,922.25,3
47158,256.93,0.0091865,-0.10491,1,-56.5,5.6512,921.25,3
47159,256.98,0.0091865,-0.10491,1,-56.5,5.6512,921.25,3
47160,257.03,0.0091865,-0.10491,1,-56.5,5.6512,921.25,3
47161,257.05,0.0091865,-0.10491,1,-56.5,5.6512,921.25,3
47162,257.1,0.0091865,-0.10491,1,-56.5,5.6512,921.25,3
47163,257.15,0.0091865,-0.10491,1,-56.5,5.6512,921.25,3
47164,257.18,0.0091865,-0.10491,1,-57.0,6.1666,924.25,3
47165,257.23,0.0091865,-0.10491,1,-57.0,6.1666,924.25,3
47166,257.28,0.0091865,-0.10491,1,-57.0,6.1666,924.25,3
47167,257.3,0.0091865,-0.10491,1,-57.0,6.1666,924.25,3
47168,257.35,0.0091865,-0.10491,1,-57.0,6.1666,924.25,3
47169,257.4,0.0091865,-0.10491,1,-57.0,6.1666,924.25,3
47170,257.45,0.0091865,-0.10491,1,-57.0,6.1267,920.75,3
47171,257.48,0.0091865,-0.10491,1,-57.0,6.1267,920.75,3
47172,257.53,0.0091865,-0.10491,1,-57.0,6.1267,920.75,3
47173,257.55,0.0091865,-0.10491,1,-57.0,6.1267,920.75,3
47174,257.6,0.0091865,-0.10491,1,-57.0,6.1267,920.75,3
47175,257.65,0.0091865,-0.10491,1,-57.0,6.1267,920.75,3
47176,257.68,0.0091865,-0.10491,3,-57.0,0.21476,925.25,3
47177,257.73,0.0091865,-0.10491,3,-57.0,0.21476,925.25,3
47178,257.78,0.0091865,-0.10491,3,-57.0,0.21476,925.25,3
47179,257.82,0.0091865,-0.10491,3,-57.0,0.21476,925.25,3
47180,257.85,0.0091865,-0.10491,3,-57.0,0.21476,925.25,3
47181,257.9,0.0091865,-0.10491,3,-57.0,0.21476,925.25,3
47182,257.95,0.0091865,-0.082102,4,-62.5,6.0178,922.75,3
47183,257.98,0.0091865,-0.082102,4,-62.5,6.0178,922.75,3
47184,258.03,0.0091865,-0.082102,4,-62.5,6.0178,922.75,3
47185,258.07,0.0091865,-0.082102,4,-62.5,6.0178,922.75,3
47186,258.1,0.0091865,-0.082102,4,-62.5,6.0178,922.75,3
47187,258.15,0.0091865,-0.082102,4,-62.5,6.0178,922.75,3
47188,258.2,0.0091865,-0.082102,1,-56.5,5.2431,921.75,3
47189,258.23,0.0091865,-0.082102,1,-56.5,5.2431,921.75,3
47190,258.28,0.0091865,-0.082102,1,-56.5,5.2431,921.75,3
47191,258.32,0.0091865,-0.082102,1,-56.5,5.2431,921.75,3
47192,258.38,0.0091865,-0.082102,1,-56.5,5.2431,921.75,3
47193,258.4,0.0091865,-0.082102,1,-56.5,5.2431,921.75,3
47194,258.45,0.0091865,-0.082102,1,-57.0,0.3881,923.75,3
47195,258.48,0.0091865,-0.082102,1,-57.0,0.3881,923.75,3
47196,258.53,0.0091865,-0.082102,1,-57.0,0.3881,923.75,3
47197,258.57,0.0091865,-0.082102,1,-57.0,0.3881,923.75,3
47198,258.63,0.0091865,-0.082102,1,-57.0,0.3881,923.75,3
47199,258.65,0.0091865,-0.082102,1,-57.0,0.3881,923.75,3
47200,258.7,0.0091865,-0.082102,4,-65.0,6.1712,925.75,3
47201,258.75,0.0091865,-0.082102,4,-65.0,6.1712,925.75,3
47202,258.78,0.0091865,-0.082102,4,-65.0,6.1712,925.75,3
47203,258.82,0.0091865,-0.082102,4,-65.0,6.1712,925.75,3
47204,258.88,0.0091865,-0.082102,4,-65.0,6.1712,925.75,3
47205,258.93,0.0091865,-0.082102,4,-65.0,6.1712,925.75,3
47206,258.95,0.055119000000000015,-0.12771,3,-55.5,0.049087,920.25,3
47207,259.0,0.055119000000000015,-0.12771,3,-55.5,0.049087,920.25,3
47208,259.03,0.055119000000000015,-0.12771,3,-55.5,0.049087,920.25,3
47209,259.07,0.055119000000000015,-0.12771,3,-55.5,0.049087,920.25,3
47210,259.13,0.055119000000000015,-0.12771,3,-55.5,0.049087,920.25,3
47211,259.18,0.055119000000000015,-0.12771,3,-55.5,0.049087,920.25,3
47212,259.2,0.055119000000000015,-0.12771,1,-56.5,1.6628,922.25,3
47213,259.25,0.055119000000000015,-0.12771,1,-56.5,1.6628,922.25,3
47214,259.3,0.055119000000000015,-0.12771,1,-56.5,1.6628,922.25,3
47215,259.32,0.055119000000000015,-0.12771,1,-56.5,1.6628,922.25,3
47216,259.38,0.055119000000000015,-0.12771,1,-56.5,1.6628,922.25,3
47217,259.43,0.055119000000000015,-0.12771,1,-56.5,1.6628,922.25,3
47218,259.45,0.032152999999999994,-0.10491,3,-55.5,6.0301,920.75,3
47219,259.5,0.032152999999999994,-0.10491,3,-55.5,6.0301,920.75,3
47220,259.55,0.032152999999999994,-0.10491,3,-55.5,6.0301,920.75,3
47221,259.57,0.032152999999999994,-0.10491,3,-55.5,6.0301,920.75,3
47222,259.63,0.032152999999999994,-0.10491,3,-55.5,6.0301,920.75,3
47223,259.68,0.032152999999999994,-0.10491,3,-55.5,6.0301,920.75,3
47224,259.7,0.032152999999999994,-0.10491,4,-64.5,0.37736,925.25,3
47225,259.75,0.032152999999999994,-0.10491,4,-64.5,0.37736,925.25,3
47226,259.8,0.032152999999999994,-0.10491,4,-64.5,0.37736,925.25,3
47227,259.85,0.032152999999999994,-0.10491,4,-64.5,0.37736,925.25,3
47228,259.88,0.032152999999999994,-0.10491,4,-64.5,0.37736,925.25,3
47229,259.93,0.032152999999999994,-0.10491,4,-64.5,0.37736,925.25,3
47230,259.95,0.055119000000000015,-0.10491,1,-56.5,2.0724,921.75,3
47231,260.0,0.055119000000000015,-0.10491,1,-56.5,2.0724,921.75,3
47232,260.05,0.055119000000000015,-0.10491,1,-56.5,2.0724,921.75,3
47233,260.1,0.055119000000000015,-0.10491,1,-56.5,2.0724,921.75,3
47234,260.13,0.055119000000000015,-0.10491,1,-56.5,2.0724,921.75,3
47235,260.18,0.055119000000000015,-0.10491,1,-56.5,2.0724,921.75,3
47236,260.23,0.055119000000000015,-0.10491,4,-62.5,5.0023,923.75,3
47237,260.25,0.055119000000000015,-0.10491,4,-62.5,5.0023,923.75,3
47238,260.3,0.055119000000000015,-0.10491,4,-62.5,5.0023,923.75,3
47239,260.35,0.055119000000000015,-0.10491,4,-62.5,5.0023,923.75,3
47240,260.4,0.055119000000000015,-0.10491,4,-62.5,5.0023,923.75,3
47241,260.43,0.055119000000000015,-0.10491,4,-62.5,5.0023,923.75,3
47242,260.48,0.055119000000000015,-0.10491,1,-57.5,4.9471,925.75,3
47243,260.5,0.055119000000000015,-0.10491,1,-57.5,4.9471,925.75,3
47244,260.55,0.055119000000000015,-0.10491,1,-57.5,4.9471,925.75,3
47245,260.6,0.055119000000000015,-0.10491,1,-57.5,4.9471,925.75,3
47246,260.65,0.055119000000000015,-0.10491,1,-57.5,4.9471,925.75,3
47247,260.68,0.055119000000000015,-0.10491,1,-57.5,4.9471,925.75,3
47248,260.73,0.043636,-0.11631,4,-63.0,5.4211,920.25,3
47249,260.78,0.043636,-0.11631,4,-63.0,5.4211,920.25,3
47250,260.8,0.043636,-0.11631,4,-63.0,5.4211,920.25,3
47251,260.85,0.043636,-0.11631,4,-63.0,5.4211,920.25,3
47252,260.9,0.043636,-0.11631,4,-63.0,5.4211,920.25,3
47253,260.93,0.043636,-0.11631,4,-63.0,5.4211,920.25,3
47254,260.98,0.043636,-0.11631,4,-62.0,3.4162,922.25,3
47255,261.03,0.043636,-0.11631,4,-62.0,3.4162,922.25,3
47256,261.05,0.043636,-0.11631,4,-62.0,3.4162,922.25,3
47257,261.1,0.043636,-0.11631,4,-62.0,3.4162,922.25,3
47258,261.15,0.043636,-0.11631,4,-62.0,3.4162,922.25,3
47259,261.2,0.043636,-0.11631,4,-62.0,3.4162,922.25,3
47260,261.23,0.043636,-0.11631,4,-62.5,1.3085,921.25,3
47261,261.28,0.043636,-0.11631,4,-62.5,1.3085,921.25,3
47262,261.32,0.043636,-0.11631,4,-62.5,1.3085,921.25,3
47263,261.35,0.043636,-0.11631,4,-62.5,1.3085,921.25,3
47264,261.4,0.043636,-0.11631,4,-62.5,1.3085,921.25,3
47265,261.43,0.043636,-0.11631,4,-62.5,1.3085,921.25,3
47266,261.48,0.043636,-0.11631,1,-57.5,6.1436,920.75,3
47267,261.53,0.043636,-0.11631,1,-57.5,6.1436,920.75,3
47268,261.57,0.043636,-0.11631,1,-57.5,6.1436,920.75,3
47269,261.6,0.043636,-0.11631,1,-57.5,6.1436,920.75,3
47270,261.65,0.043636,-0.11631,1,-57.5,6.1436,920.75,3
47271,261.7,0.043636,-0.11631,1,-57.5,6.1436,920.75,3
47272,261.75,0.066602,-0.13912,4,-63.5,0.8544299999999999,924.75,3
47273,261.78,0.066602,-0.13912,4,-63.5,0.8544299999999999,924.75,3
47274,261.82,0.066602,-0.13912,4,-63.5,0.8544299999999999,924.75,3
47275,261.88,0.066602,-0.13912,4,-63.5,0.8544299999999999,924.75,3
47276,261.9,0.066602,-0.13912,4,-63.5,0.8544299999999999,924.75,3
47277,261.95,0.066602,-0.13912,4,-63.5,0.8544299999999999,924.75,3
47278,261.98,0.066602,-0.13912,4,-62.0,2.8731,922.75,3
47279,262.03,0.066602,-0.13912,4,-62.0,2.8731,922.75,3
47280,262.07,0.066602,-0.13912,4,-62.0,2.8731,922.75,3
47281,262.13,0.066602,-0.13912,4,-62.0,2.8731,922.75,3
47282,262.15,0.066602,-0.13912,4,-62.0,2.8731,922.75,3
47283,262.2,0.066602,-0.13912,4,-62.0,2.8731,922.75,3
47284,262.25,0.066602,-0.13912,4,-62.5,4.9839,923.75,3
47285,262.28,0.066602,-0.13912,4,-62.5,4.9839,923.75,3
47286,262.32,0.066602,-0.13912,4,-62.5,4.9839,923.75,3
47287,262.38,0.066602,-0.13912,4,-62.5,4.9839,923.75,3
47288,262.4,0.066602,-0.13912,4,-62.5,4.9839,923.75,3
47289,262.45,0.066602,-0.13912,4,-62.5,4.9839,923.75,3
47290,262.5,0.066602,-0.13912,3,-57.5,6.1835,925.75,3
47291,262.53,0.066602,-0.13912,3,-57.5,6.1835,925.75,3
47292,262.57,0.066602,-0.13912,3,-57.5,6.1835,925.75,3
47293,262.63,0.066602,-0.13912,3,-57.5,6.1835,925.75,3
47294,262.68,0.066602,-0.13912,3,-57.5,6.1835,925.75,3
47295,262.7,0.066602,-0.13912,3,-57.5,6.1835,925.75,3
47296,263.0,0.02067,-0.10491,1,-56.5,1.6674,922.25,3
47297,263.07,0.02067,-0.10491,1,-56.5,1.6674,922.25,3
47298,263.13,0.02067,-0.10491,1,-56.5,1.6674,922.25,3
47299,263.15,0.02067,-0.10491,1,-56.5,1.6674,922.25,3
47300,263.2,0.02067,-0.10491,1,-56.5,1.6674,922.25,3
47301,263.25,0.02067,-0.10491,1,-56.5,1.6674,922.25,3
47302,263.5,0.055119000000000015,-0.12771,3,-56.5,0.80994,924.25,3
47303,263.6,0.055119000000000015,-0.12771,3,-56.5,0.80994,924.25,3
47304,263.65,0.055119000000000015,-0.12771,3,-56.5,0.80994,924.25,3
47305,263.68,0.055119000000000015,-0.12771,3,-56.5,0.80994,924.25,3
47306,263.73,0.055119000000000015,-0.12771,3,-56.5,0.80994,924.25,3
47307,263.78,0.055119000000000015,-0.12771,3,-56.5,0.80994,924.25,3
47308,263.82,0.055119000000000015,-0.12771,4,-63.0,1.8423,920.75,3
47309,263.85,0.055119000000000015,-0.12771,4,-63.0,1.8423,920.75,3
47310,263.9,0.055119000000000015,-0.12771,4,-63.0,1.8423,920.75,3
47311,263.93,0.055119000000000015,-0.12771,4,-63.0,1.8423,920.75,3
47312,263.98,0.055119000000000015,-0.12771,4,-63.0,1.8423,920.75,3
47313,264.03,0.055119000000000015,-0.12771,4,-63.0,1.8423,920.75,3
47314,264.07,0.055119000000000015,-0.12771,3,-57.0,0.20709,925.25,3
47315,264.1,0.055119000000000015,-0.12771,3,-57.0,0.20709,925.25,3
47316,264.15,0.055119000000000015,-0.12771,3,-57.0,0.20709,925.25,3
47317,264.2,0.055119000000000015,-0.12771,3,-57.0,0.20709,925.25,3
47318,264.23,0.055119000000000015,-0.12771,3,-57.0,0.20709,925.25,3
47319,264.28,0.055119000000000015,-0.12771,3,-57.0,0.20709,925.25,3
47320,264.32,0.055119000000000015,-0.12771,3,-57.0,0.4694,924.75,3
47321,264.35,0.055119000000000015,-0.12771,3,-57.0,0.4694,924.75,3
47322,264.4,0.055119000000000015,-0.12771,3,-57.0,0.4694,924.75,3
47323,264.45,0.055119000000000015,-0.12771,3,-57.0,0.4694,924.75,3
47324,264.48,0.055119000000000015,-0.12771,3,-57.0,0.4694,924.75,3
47325,264.53,0.055119000000000015,-0.12771,3,-57.0,0.4694,924.75,3
47326,264.57,0.055119000000000015,-0.12771,3,-55.5,1.6659,922.75,3
47327,264.63,0.055119000000000015,-0.12771,3,-55.5,1.6659,922.75,3
47328,264.65,0.055119000000000015,-0.12771,3,-55.5,1.6659,922.75,3
47329,264.7,0.055119000000000015,-0.12771,3,-55.5,1.6659,922.75,3
47330,264.75,0.055119000000000015,-0.12771,3,-55.5,1.6659,922.75,3
47331,264.78,0.055119000000000015,-0.12771,3,-55.5,1.6659,922.75,3
47332,264.82,0.0091865,-0.093505,1,-56.0,5.2247,921.75,3
47333,264.88,0.0091865,-0.093505,1,-56.0,5.2247,921.75,3
47334,264.93,0.0091865,-0.093505,1,-56.0,5.2247,921.75,3
47335,264.95,0.0091865,-0.093505,1,-56.0,5.2247,921.75,3
47336,265.0,0.0091865,-0.093505,1,-56.0,5.2247,921.75,3
47337,265.03,0.0091865,-0.093505,1,-56.0,5.2247,921.75,3
47338,265.07,0.0091865,-0.093505,3,-57.0,6.1758,925.75,3
47339,265.13,0.0091865,-0.093505,3,-57.0,6.1758,925.75,3
47340,265.15,0.0091865,-0.093505,3,-57.0,6.1758,925.75,3
47341,265.2,0.0091865,-0.093505,3,-57.0,6.1758,925.75,3
47342,265.25,0.0091865,-0.093505,3,-57.0,6.1758,925.75,3
47343,265.3,0.0091865,-0.093505,3,-57.0,6.1758,925.75,3
47344,265.32,0.0091865,-0.093505,4,-62.5,5.5009,923.25,3
47345,265.38,0.0091865,-0.093505,4,-62.5,5.5009,923.25,3
47346,265.43,0.0091865,-0.093505,4,-62.5,5.5009,923.25,3
47347,265.45,0.0091865,-0.093505,4,-62.5,5.5009,923.25,3
47348,265.5,0.0091865,-0.093505,4,-62.5,5.5009,923.25,3
47349,265.55,0.0091865,-0.093505,4,-62.5,5.5009,923.25,3
47350,265.57,0.0091865,-0.10491,4,-62.5,0.28839000000000004,922.25,3
47351,265.63,0.0091865,-0.10491,4,-62.5,0.28839000000000004,922.25,3
47352,265.68,0.0091865,-0.10491,4,-62.5,0.28839000000000004,922.25,3
47353,265.7,0.0091865,-0.10491,4,-62.5,0.28839000000000004,922.25,3
47354,265.75,0.0091865,-0.10491,4,-62.5,0.28839000000000004,922.25,3
47355,265.8,0.0091865,-0.10491,4,-62.5,0.28839000000000004,922.25,3
47356,265.85,0.0091865,-0.10491,4,-62.5,4.5206,924.25,3
47357,265.88,0.0091865,-0.10491,4,-62.5,4.5206,924.25,3
47358,265.93,0.0091865,-0.10491,4,-62.5,4.5206,924.25,3
47359,265.98,0.0091865,-0.10491,4,-62.5,4.5206,924.25,3
47360,266.0,0.0091865,-0.10491,4,-62.5,4.5206,924.25,3
47361,266.05,0.0091865,-0.10491,4,-62.5,4.5206,924.25,3
47362,266.1,0.0091865,-0.10491,1,-57.0,6.1375,920.75,3
47363,266.15,0.0091865,-0.10491,1,-57.0,6.1375,920.75,3
47364,266.18,0.0091865,-0.10491,1,-57.0,6.1375,920.75,3
47365,266.23,0.0091865,-0.10491,1,-57.0,6.1375,920.75,3
47366,266.25,0.0091865,-0.10491,1,-57.0,6.1375,920.75,3
47367,266.3,0.0091865,-0.10491,1,-57.0,6.1375,920.75,3
47368,266.35,0.0091865,-0.10491,1,-56.5,5.3214,925.25,3
47369,266.4,0.0091865,-0.10491,1,-56.5,5.3214,925.25,3
47370,266.43,0.0091865,-0.10491,1,-56.5,5.3214,925.25,3
47371,266.48,0.0091865,-0.10491,1,-56.5,5.3214,925.25,3
47372,266.53,0.0091865,-0.10491,1,-56.5,5.3214,925.25,3
47373,266.55,0.0091865,-0.10491,1,-56.5,5.3214,925.25,3
47374,266.75,0.02067,-0.10491,1,-56.5,5.1925,921.75,3
47375,266.82,0.02067,-0.10491,1,-56.5,5.1925,921.75,3
47376,266.88,0.02067,-0.10491,1,-56.5,5.1925,921.75,3
47377,266.9,0.02067,-0.10491,1,-56.5,5.1925,921.75,3
47378,266.95,0.02067,-0.10491,1,-56.5,5.1925,921.75,3
47379,267.0,0.02067,-0.10491,1,-56.5,5.1925,921.75,3
47380,267.03,0.02067,-0.10491,1,-56.5,2.0571,921.75,3
47381,267.07,0.02067,-0.10491,1,-56.5,2.0571,921.75,3
47382,267.13,0.02067,-0.10491,1,-56.5,2.0571,921.75,3
47383,267.18,0.02067,-0.10491,1,-56.5,2.0571,921.75,3
47384,267.2,0.02067,-0.10491,1,-56.5,2.0571,921.75,3
47385,267.25,0.02067,-0.10491,1,-56.5,2.0571,921.75,3
47386,267.3,0.02067,-0.10491,1,-57.0,0.32367,923.75,3
47387,267.32,0.02067,-0.10491,1,-57.0,0.32367,923.75,3
47388,267.38,0.02067,-0.10491,1,-57.0,0.32367,923.75,3
47389,267.43,0.02067,-0.10491,1,-57.0,0.32367,923.75,3
47390,267.45,0.02067,-0.10491,1,-57.0,0.32367,923.75,3
47391,267.5,0.02067,-0.10491,1,-57.0,0.32367,923.75,3
47392,267.55,0.02067,-0.10491,3,-57.5,6.2157,925.75,3
47393,267.57,0.02067,-0.10491,3,-57.5,6.2157,925.75,3
47394,267.63,0.02067,-0.10491,3,-57.5,6.2157,925.75,3
47395,267.68,0.02067,-0.10491,3,-57.5,6.2157,925.75,3
47396,267.73,0.02067,-0.10491,3,-57.5,6.2157,925.75,3
47397,267.75,0.02067,-0.10491,3,-57.5,6.2157,925.75,3
47398,267.8,0.0091865,-0.10491,4,-62.5,0.30219,922.25,3
47399,267.85,0.0091865,-0.10491,4,-62.5,0.30219,922.25,3
47400,267.88,0.0091865,-0.10491,4,-62.5,0.30219,922.25,3
47401,267.93,0.0091865,-0.10491,4,-62.5,0.30219,922.25,3
47402,267.98,0.0091865,-0.10491,4,-62.5,0.30219,922.25,3
47403,268.0,0.0091865,-0.10491,4,-62.5,0.30219,922.25,3
47404,268.05,0.0091865,-0.10491,4,-62.5,1.3392,921.25,3
